query_cid,query_smiles,query_energy,query_functional_group,query_formula,rank,ref_cid,ref_smiles,ref_status,distance
138751377,C1CC(OC1COP(=O)(O)O)N2CNC3=C2N=CNC3=O,-1.804683059454078,Phosphate_ester,C10H15N4O6P,2,137199689,CN1CN(C2=C1C(=O)NC(=N2)N)[C@H]3C[C@@H]([C@H](O3)COP(=O)(O)O)O,Success,0.001032
138751377,C1CC(OC1COP(=O)(O)O)N2CNC3=C2N=CNC3=O,-1.804683059454078,Phosphate_ester,C10H15N4O6P,3,135856018,CN1CN(C2=C1C(=O)NC(=N2)N)[C@H]3C[C@@H]([C@H](O3)CO)OP(=O)(O)O,Success,0.001070
138751377,C1CC(OC1COP(=O)(O)O)N2CNC3=C2N=CNC3=O,-1.804683059454078,Phosphate_ester,C10H15N4O6P,4,173766679,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)O)CN,Success,0.001113
138751377,C1CC(OC1COP(=O)(O)O)N2CNC3=C2N=CNC3=O,-1.804683059454078,Phosphate_ester,C10H15N4O6P,5,137148076,COCCO[C@H]1C[C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)O,Success,0.001172
123799832,C1=CC=C(C=C1)C(=O)NCC(=O)OCC(COC(=O)CO)OC(=O)CN=C(N)N,-1.9206184893848217,Amide_O,C17H22N4O8,1,61244924,C1OC2=C(O1)C=C(C=C2)C=CC(=O)NC(CCO)C(=O)O,Success,0.001521
123799832,C1=CC=C(C=C1)C(=O)NCC(=O)OCC(COC(=O)CO)OC(=O)CN=C(N)N,-1.9206184893848217,Amide_O,C17H22N4O8,2,70432437,COC(=O)CC(C(=O)OC)NC(=O)NC1=CC=C(C=C1)C(=O)N,Success,0.001544
123799832,C1=CC=C(C=C1)C(=O)NCC(=O)OCC(COC(=O)CO)OC(=O)CN=C(N)N,-1.9206184893848217,Amide_O,C17H22N4O8,3,63307136,COC(=O)C[C@@H](C(=O)O)NC(=O)C1=CC=C(C=C1)N,Success,0.001550
123799832,C1=CC=C(C=C1)C(=O)NCC(=O)OCC(COC(=O)CO)OC(=O)CN=C(N)N,-1.9206184893848217,Amide_O,C17H22N4O8,4,59949448,COC(=O)[C@H](CO)NC(=O)C1=CC=C(C=C1)N,Success,0.001553
123799832,C1=CC=C(C=C1)C(=O)NCC(=O)OCC(COC(=O)CO)OC(=O)CN=C(N)N,-1.9206184893848217,Amide_O,C17H22N4O8,5,91116965,COC(=O)[C@@H](CO)NC(=O)C1=CC=C(C=C1)N,Success,0.001555
22700718,CCC(C)C(C(=O)O)NC(=O)CNC(=O)C(C)NC(=O)C(CCC(=O)N)N,-1.7294797897340572,Ester,C16H29N5O6,1,18479569,CCC(C)C(C(=O)O)NC(=O)C(C)NC(=O)CNC(=O)C(CCC(=O)N)N,Success,0.000012
22700718,CCC(C)C(C(=O)O)NC(=O)CNC(=O)C(C)NC(=O)C(CCC(=O)N)N,-1.7294797897340572,Ester,C16H29N5O6,2,18235116,CCC(C)C(C(=O)O)NC(=O)CNC(=O)C(CCC(=O)N)NC(=O)C(C)N,Success,0.000022
22700718,CCC(C)C(C(=O)O)NC(=O)CNC(=O)C(C)NC(=O)C(CCC(=O)N)N,-1.7294797897340572,Ester,C16H29N5O6,3,18294214,CCC(C)C(C(=O)NCC(=O)NC(C)C(=O)NC(CCC(=O)N)C(=O)O)N,Success,0.000029
22700718,CCC(C)C(C(=O)O)NC(=O)CNC(=O)C(C)NC(=O)C(CCC(=O)N)N,-1.7294797897340572,Ester,C16H29N5O6,4,18235492,CCC(C)C(C(=O)O)NC(=O)C(CCC(=O)N)NC(=O)CNC(=O)C(C)N,Success,0.000031
22700718,CCC(C)C(C(=O)O)NC(=O)CNC(=O)C(C)NC(=O)C(CCC(=O)N)N,-1.7294797897340572,Ester,C16H29N5O6,5,18236300,CCC(C)C(C(=O)NCC(=O)NC(CCC(=O)N)C(=O)O)NC(=O)C(C)N,Success,0.000038
20813893,COC1=C(C(=C(C=C1)/C=C/C2=CC(=C(C(=C2)OC)OC)OC)O)OP(=O)(O)O,-1.7683664560317993,Phosphine_oxide,C18H21O9P,1,53465498,COC1=C(C(=C(C=C1)/C=C\C2=CC(=C(C(=C2)OC)OC)OC)O)OP(=O)(O)O,Success,0.000092
20813893,COC1=C(C(=C(C=C1)/C=C/C2=CC(=C(C(=C2)OC)OC)OC)O)OP(=O)(O)O,-1.7683664560317993,Phosphine_oxide,C18H21O9P,2,53465724,COC1=C(C(=C(C=C1)/C=C/C2=CC(=C(C(=C2)OC)OC)OC)OP(=O)(O)O)O,Success,0.000155
20813893,COC1=C(C(=C(C=C1)/C=C/C2=CC(=C(C(=C2)OC)OC)OC)O)OP(=O)(O)O,-1.7683664560317993,Phosphine_oxide,C18H21O9P,3,53465722,COC1=C(C(=C(C=C1)/C=C\C2=CC(=C(C(=C2)OC)OC)OC)OP(=O)(O)O)O,Success,0.000175
20813893,COC1=C(C(=C(C=C1)/C=C/C2=CC(=C(C(=C2)OC)OC)OC)O)OP(=O)(O)O,-1.7683664560317993,Phosphine_oxide,C18H21O9P,4,76035443,COC1=C(C(=C(C=C1)C=CC2=CC(=C(C(=C2)OC)OC)OC)OP(=O)(O)O)O,Success,0.000549
20813893,COC1=C(C(=C(C=C1)/C=C/C2=CC(=C(C(=C2)OC)OC)OC)O)OP(=O)(O)O,-1.7683664560317993,Phosphine_oxide,C18H21O9P,5,72512279,COC1=C(C(=C(C=C1)C=CC2=CC(=C(C(=C2)OC)OC)OC)O)OP(=O)(O)O,Success,0.000554
159002738,C1=CC(=NC=C1C=NCC(=O)CSC2=NNC(=O)NC2=O)OS(=O)(=O)N,-1.754851192236174,Sulfonate_ester,C12H12N6O6S2,1,1405264,COC1=CC=CC(=C1)C(=O)CSC2=NNC(=O)NC2=O,Success,0.001906
159002738,C1=CC(=NC=C1C=NCC(=O)CSC2=NNC(=O)NC2=O)OS(=O)(=O)N,-1.754851192236174,Sulfonate_ester,C12H12N6O6S2,2,1405265,COC1=CC=C(C=C1)C(=O)CSC2=NNC(=O)NC2=O,Success,0.001917
159002738,C1=CC(=NC=C1C=NCC(=O)CSC2=NNC(=O)NC2=O)OS(=O)(=O)N,-1.754851192236174,Sulfonate_ester,C12H12N6O6S2,3,139329376,C1C2C=C(CN1C(=O)N2OS(=O)(=O)O)N3C=CC(=N3)C(=O)NC4=NC=CS4,Success,0.002050
159002738,C1=CC(=NC=C1C=NCC(=O)CSC2=NNC(=O)NC2=O)OS(=O)(=O)N,-1.754851192236174,Sulfonate_ester,C12H12N6O6S2,4,139329473,C1C2C=C(CN1C(=O)N2OS(=O)(=O)O)N3C=CC(=N3)C(=O)NC4=NC=NS4,Success,0.002095
159002738,C1=CC(=NC=C1C=NCC(=O)CSC2=NNC(=O)NC2=O)OS(=O)(=O)N,-1.754851192236174,Sulfonate_ester,C12H12N6O6S2,5,139321793,C1=C(N=C(S1)N)/C(=N/OCC=O)/C(=O)NC2C(N(C2=O)S(=O)(=O)O)CN3C=NC=N3,Success,0.002097
93183081,CCC(=O)N1CCC(CC1)[C@H](C(=O)NCC(C)C)NC(=O)C2=CC=C(C=C2)F,-1.7676420807837872,Amide_N,C21H30FN3O3,1,93183078,CCC(=O)N1CCC(CC1)[C@@H](C(=O)NCC(C)C)NC(=O)C2=CC=C(C=C2)F,Success,0.000017
93183081,CCC(=O)N1CCC(CC1)[C@H](C(=O)NCC(C)C)NC(=O)C2=CC=C(C=C2)F,-1.7676420807837872,Amide_N,C21H30FN3O3,2,46016054,CCC(=O)N1CCC(CC1)C(C(=O)NCC(C)C)NC(=O)C2=CC=C(C=C2)F,Success,0.000052
93183081,CCC(=O)N1CCC(CC1)[C@H](C(=O)NCC(C)C)NC(=O)C2=CC=C(C=C2)F,-1.7676420807837872,Amide_N,C21H30FN3O3,3,42840232,CCC(C)NC(=O)C(C1CCN(CC1)C(=O)CC)NC(=O)C2=CC=C(C=C2)F,Success,0.000097
93183081,CCC(=O)N1CCC(CC1)[C@H](C(=O)NCC(C)C)NC(=O)C2=CC=C(C=C2)F,-1.7676420807837872,Amide_N,C21H30FN3O3,4,93178720,CCCNC(=O)[C@H](C1CCN(CC1)C(=O)C(C)C)NC(=O)C2=CC=C(C=C2)F,Success,0.000186
93183081,CCC(=O)N1CCC(CC1)[C@H](C(=O)NCC(C)C)NC(=O)C2=CC=C(C=C2)F,-1.7676420807837872,Amide_N,C21H30FN3O3,5,93178718,CCCNC(=O)[C@@H](C1CCN(CC1)C(=O)C(C)C)NC(=O)C2=CC=C(C=C2)F,Success,0.000188
140093132,C1=CC(=C(C=C1Cl)Cl)C[C@@H](CN)NC(=O)CC2=CC=C(S2)C3=CN=C(N3)N,-1.7062765359881382,Aniline,C18H19Cl2N5OS,1,140093140,C1=CC(=C(C=C1Cl)Cl)CCNC(=O)CC2=CC=C(S2)C3=NC(=NC=C3)NCCO,Success,0.001106
140093132,C1=CC(=C(C=C1Cl)Cl)C[C@@H](CN)NC(=O)CC2=CC=C(S2)C3=CN=C(N3)N,-1.7062765359881382,Aniline,C18H19Cl2N5OS,2,140093127,CNC1=NC=CC(=N1)C2=CC(=C(S2)CC(=O)NCCC3=C(C=C(C=C3)Cl)Cl)N,Success,0.001210
140093132,C1=CC(=C(C=C1Cl)Cl)C[C@@H](CN)NC(=O)CC2=CC=C(S2)C3=CN=C(N3)N,-1.7062765359881382,Aniline,C18H19Cl2N5OS,3,59857234,CC(=O)NC1=NC=C(N1)C2=CC=C(S2)C(=O)N[C@@H](CC3=C(C=C(C=C3)Cl)Cl)CN,Success,0.001272
140093132,C1=CC(=C(C=C1Cl)Cl)C[C@@H](CN)NC(=O)CC2=CC=C(S2)C3=CN=C(N3)N,-1.7062765359881382,Aniline,C18H19Cl2N5OS,4,62795906,C1=CC=C(C(=C1)CNC(=O)CC2=CSC(=N2)N)Cl,Success,0.001283
140093132,C1=CC(=C(C=C1Cl)Cl)C[C@@H](CN)NC(=O)CC2=CC=C(S2)C3=CN=C(N3)N,-1.7062765359881382,Aniline,C18H19Cl2N5OS,5,46998434,C1=CC=C(C(=C1)CSCC(=O)NCC2=CSC(=N2)N)Cl,Success,0.001329
126705615,C1CSSC1CCCCC(=O)NC(CS)C(=O)NCCCC(C(=O)O)N,-1.7449955046179753,Disulfide,C16H29N3O4S3,1,142291571,CC(CCC(=O)NC(CCCCN)C(=O)NCC(=O)O)SC,Success,0.000690
126705615,C1CSSC1CCCCC(=O)NC(CS)C(=O)NCCCC(C(=O)O)N,-1.7449955046179753,Disulfide,C16H29N3O4S3,2,170392028,CCOCNC(=O)C(CC(=O)O)NC(=O)CCCCC1CCSS1,Success,0.000693
126705615,C1CSSC1CCCCC(=O)NC(CS)C(=O)NCCCC(C(=O)O)N,-1.7449955046179753,Disulfide,C16H29N3O4S3,3,146600281,CCC(C)(C(CC(=O)O)C(=O)NC(CN)C(=O)NCC)SC,Success,0.000700
126705615,C1CSSC1CCCCC(=O)NC(CS)C(=O)NCCCC(C(=O)O)N,-1.7449955046179753,Disulfide,C16H29N3O4S3,4,118463975,CSCCCCCC(=O)N[C@@H](CC(=O)O)C(=O)NCCN,Success,0.000709
126705615,C1CSSC1CCCCC(=O)NC(CS)C(=O)NCCCC(C(=O)O)N,-1.7449955046179753,Disulfide,C16H29N3O4S3,5,169987374,CCNC(=O)C(CSC(C)C)NC(=O)CCC(C(=O)O)N,Success,0.000713
3617906,CC1=CC=CC=C1NC(=O)CCC(=O)NN=CC2=CC(=C(C=C2)OC(C)C)OC,-1.8332836031914326,Hydrazone,C22H27N3O4,1,4223158,CC1=CC=C(C=C1)NC(=O)CCC(=O)NN=CC2=CC(=C(C=C2)OC(C)C)OC,Success,0.000181
3617906,CC1=CC=CC=C1NC(=O)CCC(=O)NN=CC2=CC(=C(C=C2)OC(C)C)OC,-1.8332836031914326,Hydrazone,C22H27N3O4,2,3637896,CCOC1=C(C=C(C=C1)C=NNC(=O)CCC(=O)NC2=CC=CC=C2C)OCC,Success,0.000210
3617906,CC1=CC=CC=C1NC(=O)CCC(=O)NN=CC2=CC(=C(C=C2)OC(C)C)OC,-1.8332836031914326,Hydrazone,C22H27N3O4,3,4257971,CCOC1=C(C=CC=C1OC)C=NNC(=O)CCC(=O)NC2=CC=CC(=C2C)C,Success,0.000322
3617906,CC1=CC=CC=C1NC(=O)CCC(=O)NN=CC2=CC(=C(C=C2)OC(C)C)OC,-1.8332836031914326,Hydrazone,C22H27N3O4,4,4567674,CCOC1=C(C=C(C=C1)C=NNC(=O)CCC(=O)NC2=CC=C(C=C2)C)OCC,Success,0.000329
3617906,CC1=CC=CC=C1NC(=O)CCC(=O)NN=CC2=CC(=C(C=C2)OC(C)C)OC,-1.8332836031914326,Hydrazone,C22H27N3O4,5,4336589,CCOC1=C(C=CC(=C1)C=NNC(=O)CCC(=O)NC2=CC=CC(=C2C)C)OC,Success,0.000332
156507573,CN1C2=C(C=CC=C2OC3CCN(CC3)CC(=O)O)N(C1=O)C4CCC(=O)NC4=O,-1.8183091282847386,Imide,C20H24N4O6,1,172630546,CN1C2=C(C=CC=C2N3CCN(CC3)CC(=O)O)N(C1=O)[C@@H]4CCC(=O)NC4=O,Success,0.000743
156507573,CN1C2=C(C=CC=C2OC3CCN(CC3)CC(=O)O)N(C1=O)C4CCC(=O)NC4=O,-1.8183091282847386,Imide,C20H24N4O6,2,156507766,CN1C2=C(C=CC(=C2)N3CCN(CC3)CC(=O)O)N(C1=O)C4CCC(=O)NC4=O,Success,0.000762
156507573,CN1C2=C(C=CC=C2OC3CCN(CC3)CC(=O)O)N(C1=O)C4CCC(=O)NC4=O,-1.8183091282847386,Imide,C20H24N4O6,3,176375810,CN1C2=C(C=CC(=C2)OCCCCCCC(=O)O)N(C1=O)C3CCC(=O)NC3=O,Success,0.000795
156507573,CN1C2=C(C=CC=C2OC3CCN(CC3)CC(=O)O)N(C1=O)C4CCC(=O)NC4=O,-1.8183091282847386,Imide,C20H24N4O6,4,168172140,CN1C2=C(C=CC(=C2)CN3CCNC(C3)C(=O)O)N(C1=O)C4CCC(=O)NC4=O,Success,0.000808
156507573,CN1C2=C(C=CC=C2OC3CCN(CC3)CC(=O)O)N(C1=O)C4CCC(=O)NC4=O,-1.8183091282847386,Imide,C20H24N4O6,5,167470557,C1CC(=O)NC(=O)C1N2C3=CC=CC=C3N(C2=O)C4CCN(CC4)CC(=O)O,Success,0.000838
86580012,CCOP(=O)(CC1=CC=C(C=C1)NC2=NC=NC(=C2)C3=CC(=CC=C3)N)OCC,-1.8917436301708221,Phosphonate,C21H25N4O3P,1,86579970,CCOP(=O)(CC1=CC(=CC=C1)NC2=NC=NC(=C2)C3=CC(=CC=C3)N)OCC,Success,0.000085
86580012,CCOP(=O)(CC1=CC=C(C=C1)NC2=NC=NC(=C2)C3=CC(=CC=C3)N)OCC,-1.8917436301708221,Phosphonate,C21H25N4O3P,2,88021635,CCC(C)OP(=O)(CNC1=C(N=C2N1C=CC=C2)C3=CC=CC=C3)O,Success,0.000858
86580012,CCOP(=O)(CC1=CC=C(C=C1)NC2=NC=NC(=C2)C3=CC(=CC=C3)N)OCC,-1.8917436301708221,Phosphonate,C21H25N4O3P,3,58629319,CCCCC(C(=O)O)NC1=NC=NC(=C1)C2=CC=C(C=C2)OCC3=CC=CC=C3,Success,0.000863
86580012,CCOP(=O)(CC1=CC=C(C=C1)NC2=NC=NC(=C2)C3=CC(=CC=C3)N)OCC,-1.8917436301708221,Phosphonate,C21H25N4O3P,4,136341475,CCOP(=O)(CC1=CC=C(C=C1)N=CC2=C(NC3=C2C=CC=N3)O)OCC,Success,0.000867
86580012,CCOP(=O)(CC1=CC=C(C=C1)NC2=NC=NC(=C2)C3=CC(=CC=C3)N)OCC,-1.8917436301708221,Phosphonate,C21H25N4O3P,5,86580201,CCOP(=O)(C1=CC=C(C=C1)NC2=NC=NC(=C2)C3=CC(=CC=C3)N)OCC,Success,0.000867
17301006,CCN1C(=O)/C(=C\C2=CC(=C(C=C2)OCC3=CC(=CC=C3)F)OCC)/NC1=S,-1.7340916395187378,Thiourea,C21H21FN2O3S,1,126012068,CCN1C(=O)/C(=C/C2=CC(=C(C=C2)OCC3=CC=C(C=C3)F)OCC)/NC1=S,Success,0.000109
17301006,CCN1C(=O)/C(=C\C2=CC(=C(C=C2)OCC3=CC(=CC=C3)F)OCC)/NC1=S,-1.7340916395187378,Thiourea,C21H21FN2O3S,2,17679944,CCN1C(=O)/C(=C\C2=CC(=C(C=C2)OCC3=CC=CC=C3F)OCC)/NC1=S,Success,0.000181
17301006,CCN1C(=O)/C(=C\C2=CC(=C(C=C2)OCC3=CC(=CC=C3)F)OCC)/NC1=S,-1.7340916395187378,Thiourea,C21H21FN2O3S,3,6303767,CCCN1C(=O)/C(=C/C2=CC(=C(C=C2)OCC3=CC=CC=C3F)OC)/NC1=S,Success,0.000391
17301006,CCN1C(=O)/C(=C\C2=CC(=C(C=C2)OCC3=CC(=CC=C3)F)OCC)/NC1=S,-1.7340916395187378,Thiourea,C21H21FN2O3S,4,6295524,CCCN1C(=O)/C(=C/C2=CC(=C(C=C2)OCC3=CC(=CC=C3)F)OC)/NC1=S,Success,0.000486
17301006,CCN1C(=O)/C(=C\C2=CC(=C(C=C2)OCC3=CC(=CC=C3)F)OCC)/NC1=S,-1.7340916395187378,Thiourea,C21H21FN2O3S,5,6256940,CCCN1C(=O)/C(=C/C2=CC(=C(C=C2)OCC3=CC=C(C=C3)F)OC)/NC1=S,Success,0.000524
174022394,C1=CC(=CC=C1/C=N/NC(=N/N=C/C2=CC=C(C=C2)NC=O)N)NC=O,-1.7124509513378712,Aldehyde,C17H17N7O2,1,27137275,C1=CC=C(C(=C1)/C=N\NC=O)N,Success,0.001288
174022394,C1=CC(=CC=C1/C=N/NC(=N/N=C/C2=CC=C(C=C2)NC=O)N)NC=O,-1.7124509513378712,Aldehyde,C17H17N7O2,2,20788266,C1=CC=C(C(=C1)/C=N/NC=O)N,Success,0.001292
174022394,C1=CC(=CC=C1/C=N/NC(=N/N=C/C2=CC=C(C=C2)NC=O)N)NC=O,-1.7124509513378712,Aldehyde,C17H17N7O2,3,145692284,C1=CC=C(C=C1)C2=CC(=C(C=C2)/C(=N/N)/N)NC=O,Success,0.001522
174022394,C1=CC(=CC=C1/C=N/NC(=N/N=C/C2=CC=C(C=C2)NC=O)N)NC=O,-1.7124509513378712,Aldehyde,C17H17N7O2,4,137262221,C1=CC=C2C(=C1)C=C(N2)/C=N/NC=O,Success,0.001610
174022394,C1=CC(=CC=C1/C=N/NC(=N/N=C/C2=CC=C(C=C2)NC=O)N)NC=O,-1.7124509513378712,Aldehyde,C17H17N7O2,5,2367484,C=C(C1=CN=CC=C1)NNC=O,Success,0.001664
10182165,C1=CC=C(C=C1)CC(C(=O)NCCSSCCNC(=O)C(CC2=CC=CC=C2)N)N,-1.7843406796455952,Disulfide,C22H30N4O2S2,1,10388888,C1=CC=C(C=C1)C[C@@H](C(=O)NCCSSCCNC(=O)[C@H](CC2=CC=CC=C2)N)N,Success,0.000102
10182165,C1=CC=C(C=C1)CC(C(=O)NCCSSCCNC(=O)C(CC2=CC=CC=C2)N)N,-1.7843406796455952,Disulfide,C22H30N4O2S2,2,131863643,CNC(=O)[C@H](CSCC1=CC=CC=C1)N,Success,0.000561
10182165,C1=CC=C(C=C1)CC(C(=O)NCCSSCCNC(=O)C(CC2=CC=CC=C2)N)N,-1.7843406796455952,Disulfide,C22H30N4O2S2,3,138977722,CSC[C@@H](C(=O)NCC1=CC=CC=C1)N,Success,0.000618
10182165,C1=CC=C(C=C1)CC(C(=O)NCCSSCCNC(=O)C(CC2=CC=CC=C2)N)N,-1.7843406796455952,Disulfide,C22H30N4O2S2,4,11833673,C1=CC=C(C=C1)CSCCNC(=O)CN,Success,0.000681
10182165,C1=CC=C(C=C1)CC(C(=O)NCCSSCCNC(=O)C(CC2=CC=CC=C2)N)N,-1.7843406796455952,Disulfide,C22H30N4O2S2,5,87903824,C1=CC=C(C=C1)C[C@H](C(=O)NCCS)N,Success,0.000716
3632413,CC1=CC=CC=C1COC2=C(C=CC=C2OC)C=NNC(=S)NCC=C,-1.8086257278920357,Hydrazone,C20H23N3O2S,1,3632409,CC1=CC(=CC=C1)COC2=C(C=CC=C2OC)C=NNC(=S)NCC=C,Success,0.000163
3632413,CC1=CC=CC=C1COC2=C(C=CC=C2OC)C=NNC(=S)NCC=C,-1.8086257278920357,Hydrazone,C20H23N3O2S,2,3632411,CC1=CC=C(C=C1)COC2=C(C=CC=C2OC)C=NNC(=S)NCC=C,Success,0.000195
3632413,CC1=CC=CC=C1COC2=C(C=CC=C2OC)C=NNC(=S)NCC=C,-1.8086257278920357,Hydrazone,C20H23N3O2S,3,4076003,CC1=CC=CC=C1COC2=C(C=C(C=C2)C=NNC(=S)NCC=C)OC,Success,0.000276
3632413,CC1=CC=CC=C1COC2=C(C=CC=C2OC)C=NNC(=S)NCC=C,-1.8086257278920357,Hydrazone,C20H23N3O2S,4,4325962,CC1=CC(=CC=C1)COC2=C(C=C(C=C2)C=NNC(=S)NCC=C)OC,Success,0.000309
3632413,CC1=CC=CC=C1COC2=C(C=CC=C2OC)C=NNC(=S)NCC=C,-1.8086257278920357,Hydrazone,C20H23N3O2S,5,3661299,CC1=CC=C(C=C1)COC2=C(C=C(C=C2)C=NNC(=S)NCC=C)OC,Success,0.000335
9654272,COC1=C(C(=CC(=C1)/C=N/NC(=O)CNC(=O)COC2=CC=CC=C2)Br)OCC#N,-1.712766140699614,Hydrazone,C20H19BrN4O5,1,6044188,COC1=C(C(=CC(=C1)/C=N\NC(=O)CNC(=O)COC2=CC=CC=C2)Br)OCC#N,Success,0.000090
9654272,COC1=C(C(=CC(=C1)/C=N/NC(=O)CNC(=O)COC2=CC=CC=C2)Br)OCC#N,-1.712766140699614,Hydrazone,C20H19BrN4O5,2,4234906,COC1=C(C(=CC(=C1)C=NNC(=O)CNC(=O)COC2=CC=CC=C2)Br)OCC#N,Success,0.000568
9654272,COC1=C(C(=CC(=C1)/C=N/NC(=O)CNC(=O)COC2=CC=CC=C2)Br)OCC#N,-1.712766140699614,Hydrazone,C20H19BrN4O5,3,9632739,COC1=C(C=C(C=C1)Br)/C=N/NC(=O)CNC(=O)C2COC3=CC=CC=C3O2,Success,0.001148
9654272,COC1=C(C(=CC(=C1)/C=N/NC(=O)CNC(=O)COC2=CC=CC=C2)Br)OCC#N,-1.712766140699614,Hydrazone,C20H19BrN4O5,4,5599652,COC1=C(C=C(C=C1)Br)/C=N\NC(=O)CNC(=O)[C@H]2COC3=CC=CC=C3O2,Success,0.001170
9654272,COC1=C(C(=CC(=C1)/C=N/NC(=O)CNC(=O)COC2=CC=CC=C2)Br)OCC#N,-1.712766140699614,Hydrazone,C20H19BrN4O5,5,5599653,COC1=C(C=C(C=C1)Br)/C=N\NC(=O)CNC(=O)[C@@H]2COC3=CC=CC=C3O2,Success,0.001180
118167967,CC(C)(CN1C=C(C=N1)C2=CC(=C(C=C2)O)C(=O)N)O,-1.7239395081998623,Phenol,C14H17N3O3,1,169550728,CC(C)N1C=C(C=N1)C2=CC(=C(C=C2)C(=O)N)O,Success,0.000647
118167967,CC(C)(CN1C=C(C=N1)C2=CC(=C(C=C2)O)C(=O)N)O,-1.7239395081998623,Phenol,C14H17N3O3,2,169550777,CC(C)N1C=C(C=N1)C2=C(C=C(C=C2)C(=O)N)O,Success,0.000657
118167967,CC(C)(CN1C=C(C=N1)C2=CC(=C(C=C2)O)C(=O)N)O,-1.7239395081998623,Phenol,C14H17N3O3,3,169550781,C1CC1CN2C=C(C=N2)C3=C(C=C(C=C3)C(=O)N)O,Success,0.000896
118167967,CC(C)(CN1C=C(C=N1)C2=CC(=C(C=C2)O)C(=O)N)O,-1.7239395081998623,Phenol,C14H17N3O3,4,107075895,CC1=NN(C=C1CNC(=O)C2=CC(=C(C=C2)N)O)C,Success,0.000968
118167967,CC(C)(CN1C=C(C=N1)C2=CC(=C(C=C2)O)C(=O)N)O,-1.7239395081998623,Phenol,C14H17N3O3,5,106032752,CC1=C(C=NN1C)CNC(=O)C2=CC(=C(C=C2)N)O,Success,0.000973
58313829,C1CC1NC2=NC(=NC3=C(C=NN32)/C=C/4\CC(=O)NC4=O)NCC5=CC=C(C=C5)Br,-1.7005728185177418,Pyridine_N,C20H18BrN7O2,1,58314424,C1CC1NC2=NC(=NC3=C(C=NN32)/C=C/4\CC(=O)NC4=O)NCC5=CC(=CC=C5)Br,Success,0.000057
58313829,C1CC1NC2=NC(=NC3=C(C=NN32)/C=C/4\CC(=O)NC4=O)NCC5=CC=C(C=C5)Br,-1.7005728185177418,Pyridine_N,C20H18BrN7O2,2,58314378,C1CC1NC2=NC(=NC3=C(C=NN32)/C=C/4\CC(=O)NC4=O)NCC5=CC=CC=C5Br,Success,0.000233
58313829,C1CC1NC2=NC(=NC3=C(C=NN32)/C=C/4\CC(=O)NC4=O)NCC5=CC=C(C=C5)Br,-1.7005728185177418,Pyridine_N,C20H18BrN7O2,3,58314724,C1CC1NC2=NC(=NC3=C(C=NN32)/C=C/4\CC(=O)NC4=O)NCC5=CC=NC=C5,Success,0.000911
58313829,C1CC1NC2=NC(=NC3=C(C=NN32)/C=C/4\CC(=O)NC4=O)NCC5=CC=C(C=C5)Br,-1.7005728185177418,Pyridine_N,C20H18BrN7O2,4,58314605,C1CC1NC2=NC(=NC3=C(C=NN32)/C=C/4\CC(=O)NC4=O)NCC5=CN=CC=C5,Success,0.000926
58313829,C1CC1NC2=NC(=NC3=C(C=NN32)/C=C/4\CC(=O)NC4=O)NCC5=CC=C(C=C5)Br,-1.7005728185177418,Pyridine_N,C20H18BrN7O2,5,58313935,C1CC1NC2=NC(=NC3=C(C=NN32)/C=C/4\CC(=O)NC4=O)NCC5=CC=CC=N5,Success,0.001004
119616851,CC1=CC=C(C=C1)C(=O)N2CCCC(C2)C(=O)NC(CN)C3CC3,-1.964510306716079,Amine_primary,C19H27N3O2,1,120135217,CC1=CC=C(C=C1)C(=O)N2CCCC(C2)C(=O)NCC(C3CC3)N,Success,0.000095
119616851,CC1=CC=C(C=C1)C(=O)N2CCCC(C2)C(=O)NC(CN)C3CC3,-1.964510306716079,Amine_primary,C19H27N3O2,2,119770063,CC1=CC=C(C=C1)C(=O)N2CCC(CC2)NC(=O)C3CCC(C3)N,Success,0.000134
119616851,CC1=CC=C(C=C1)C(=O)N2CCCC(C2)C(=O)NC(CN)C3CC3,-1.964510306716079,Amine_primary,C19H27N3O2,3,119337886,C1CCC(CC1)C(=O)N2CCC(C2)NC(=O)C3=CC=C(C=C3)CN,Success,0.000234
119616851,CC1=CC=C(C=C1)C(=O)N2CCCC(C2)C(=O)NC(CN)C3CC3,-1.964510306716079,Amine_primary,C19H27N3O2,4,119633168,C1CCC(C1)C(=O)NCC2=CC=C(C=C2)C(=O)N3CCCC3CN,Success,0.000273
119616851,CC1=CC=C(C=C1)C(=O)N2CCCC(C2)C(=O)NC(CN)C3CC3,-1.964510306716079,Amine_primary,C19H27N3O2,5,119694812,C1CCN(CC1)C(=O)C2=CC=C(C=C2)CNC(=O)C3CCC(C3)N,Success,0.000274
169779214,CC1=CC(=NN=C1C2=C(C=C(C=C2)C(F)(F)F)OC)[C@@H](C3CCCN(C3)C(=O)O)O,-1.7957305610181038,Carbamate,C20H22F3N3O4,1,169779212,CC1=CC(=NN=C1C2=C(C=C(C=C2)C(F)(F)F)OC)C([C@@H]3CCCN(C3)C(=O)O)O,Success,0.000099
